13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	새로나온거라 그런지 드라마서도 많이보이고해서 샀는데 편하고 좋은것같아요~^^ 잘사용하겠습니다~!! 많이...	새로나온거라 그런지 드라마서도 많이보이고해서 샀는데 편하고 좋은것같아요~^^ 잘사용하겠습니다~!! 많이파세요~~	100	현대Hmall	2021.06.04.	mi****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	터치도 잘되고 커피도 맛있네요	초창기 모델 오래사용하다가 오랜만에 기계를 바꿨네요.조작도 쉽고 추천 합니다.	100	G마켓	2021.09.04.	co****	"['<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/01331/2104877300358075333100.jpg"" alt=""초창기 모델 오래사용하다가 오랜만..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/02331/2104877300358075333100.jpg"" alt=""초창기 모델 오래사용하다가 오랜만..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/03331/2104877300358075333100.jpg"" alt=""초창기 모델 오래사용하다가 오랜만..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/04331/2104877300358075333100.jpg"" alt=""초창기 모델 오래사용하다가 오랜만..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	꼭집어말할수없이 너무좋아요 집에퍼지는커피향에 커피한잔여유 더 바랄게없죠~~	100	11번가	2021.09.07.	jj****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	좋아요	그동안 드립해서 먹었는데~간편하고 좋네요캡슐도 다양하게있고 아침마다 편해질듯	100	G마켓	2021.05.17.	eu****	"['<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/00744/2104877300350694674400.jpg"" alt=""그동안 드립해서 먹었는데~간편하고 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	배송도 빠르고 우선 디자인과 성늣이 너무좋습니다.가격도 착해서 더 만족합니다	100	11번가	2021.05.11.	ji****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	선물용으로구입하느라 개봉은못해봤는데받으신분이 좋아하셨어요 배송도빠르고 제꺼도 새로구매할까싶어요	100	11번가	2021.05.30.	wh****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	커피 맛은 좋아요. 제품 성능은 조금 더 써봐야 할거 같아요. 많이 파세요.	100	11번가	2021.05.16.	re****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	보통이에요	전에 쓰던것보다 크레마가 덜 풍부해요.긴 컵을 이제는 쓸 수  없어요. 길이가 넘 짧아서.	60	11번가	2021.06.17.	ej****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	잘사용하고있어요 크기도 작은편이고 공간도많이차지하지않아	잘사용하고있어요 크기도 작은편이고 공간도많이차지하지않아요 터치라편하구요 	100	SSG.COM	2021.04.26.	an****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	작고 사용하기 편해요	행사해서 완전 싸게 샀네요.터치라서 편하고 크기도 작아서 혼자 쓰기 딱좋네요	100	G마켓	2021.09.16.	lk****	"['<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/00760/2104877300358318576000.jpg"" alt=""행사해서 완전 싸게 샀네요.터치라서 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	살땐 이것저것 고민많이했는데 받고보니 괜히 고민한듯요 	살땐 이것저것 고민많이했는데 받고보니 괜히 고민한듯요 세척도편하고 좋네요	100	신세계몰	2021.06.13.	ch****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	오자마자 세척 후 아메리카노 한잔 했는데..너무 좋아요!!	100	11번가	2021.06.22.	so****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	깔끔한디자인에 사용하기도 편하고 커피도맛있어요~	깔끔한디자인에 사용하기도 편하고 커피도맛있어요~	100	옥션	2021.07.17.	ji****	"['<img src=""http://bampic.auction.co.kr/v1/233/043/c352043233/00693/c352043233191664669300.jpg"" alt=""깔끔한디자인에 사용하기도 편하고 커피도맛있어요~"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.auction.co.kr/v1/233/043/c352043233/01693/c352043233191664669300.jpg"" alt=""깔끔한디자인에 사용하기도 편하고 커피도맛있어요~"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	굳	초창기꺼 구매했다가 안쓰고 구석에 박혀놨다가몇년만에 새로 구매했네요.물조절이 되서 좋아요	80	G마켓	2021.09.15.	my****	"['<img src=""http://bampic.gmarket.co.kr/v1/460/399/2127399460/00857/2127399460358500885700.jpg"" alt=""초창기꺼 구매했다가 안쓰고 구석에 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	좋아~	집에서커피한잔좋네요~일회용커피랑차원이다르네요~	100	G마켓	2021.05.21.	oh****	"['<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/00691/2104877300351016269100.jpg"" alt=""집에서커피한잔좋네요~일회용커피랑차원이다르네요~"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	먼저 커피 맛이 좋고 사용하기가 필리하게 되어 있는 제품입니다. ^^	100	11번가	2021.09.22.	ls****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	배송 엄청빨라서 좋네요	디자인도 너무 깜찍하고 예쁘고 추출도 잘되는것같아요	100	G마켓	2021.06.03.	jj****	"['<img src=""http://bampic.gmarket.co.kr/v1/460/399/2127399460/01302/2127399460352133630200.jpg"" alt=""디자인도 너무 깜찍하고 예쁘고 추출..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/460/399/2127399460/02302/2127399460352133630200.jpg"" alt=""디자인도 너무 깜찍하고 예쁘고 추출..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	처음 사보는 제품인데 쓰기도 쉽고 맛도 좋고 편하게 사용할 수 있어 좋았어요~~~	100	11번가	2021.06.27.	su****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	돌체구스토	사용하기 쉽고 저렴하게 집에서 커피한잔  넘좋네요	100	G마켓	2021.07.20.	pc****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	개인적으로 돌체구스토가 네스프레소보다 좋은거 같아요. 맘에 듭니다	100	11번가	2021.08.17.	km****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	좋아요~~	콜드 기능도 있고 캡슐도 다양해서 아직까지 만족해요	100	G마켓	2021.09.10.	se****	"['<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/00359/2104877300358010135900.jpg"" alt=""콜드 기능도 있고 캡슐도 다양해서 아직까지 만족해요"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	넘나 고급스럽고 이쁘고 커피맛도 좋아요추천합니다	100	11번가	2021.04.27.	jl****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	집에서 간편하게 커피한잔의 여유 좋네요	집에서 간편하게 커피한잔의 여유 <br> 좋네요	100	신세계몰	2021.05.09.	jw****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	쓰기에 직관적이고 편함. 크기도 작아서 좁은 공간에 두어도 잘 사용가능함.	100	11번가	2021.05.14.	p8****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	미니미 사용하다가 신형 터치로 바꿨어요   아직 사용전...	미니미 사용하다가 신형 터치로 바꿨어요   아직 사용전이긴 하지만 기대됩니다 	100	신세계TV쇼핑	2021.06.01.	y*****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	커피 맛도 좋고 터치로 물 조절을 할 수 있어서 좋습니	커피 맛도 좋고 터치로 물 조절을 할 수 있어서 좋습니다	100	SSG.COM	2021.09.29.	ji****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	집에서 카페 커피를 즐길수 있어서 너무 좋아요~^^	집에서 카페 커피를 즐길수 있어서 너무 좋아요~^^	100	신세계몰	2021.08.27.	cg****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	생일 선물로 받았어요  커피 맛있게 잘 먹고있어요	생일 선물로 받았어요  <br> 커피 맛있게 잘 먹고있어요	100	신세계몰	2021.08.06.	gk****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	고급스럽고 세련 됫네요~작동할때 소리가 좀크네요	고급스럽고 세련 됫네요~작동할때 소리가 좀크네요	80	옥션	2021.04.29.	ab****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	좋아요. 이제 맛있는 커피를 계속 먹을 수 있게 됐어요	좋아요. 이제 맛있는 커피를 계속 먹을 수 있게 됐어요	100	SSG.COM	2021.07.03.	yb****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	좋아요^^^	편하게 집에서 스벅커피를 즐길수 있어서 좋아요^^^	100	G마켓	2021.09.09.	ja****	"['<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/00133/2104877300358266813300.jpg"" alt=""편하게 집에서 스벅커피를 즐길수 있어서 좋아요^^^"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	딸이 선물해준 커피머신과 캡슐~^^ 너무 좋아요	딸이 선물해준 커피머신과 캡슐~^^ <br> 너무 좋아요	80	신세계몰	2021.08.28.	dl****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	구형에 비해 디자인도 이쁘고 작동도 편합니다^^	100	11번가	2021.04.22.	sc****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	예전부터사려고햇는데 만족 사용법 간편하고 굿이에요	예전부터사려고햇는데 만족 <br> 사용법 간편하고 굿이에요	100	SSG.COM	2021.08.23.	os****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	계속 고민 하다가 집에 있을 일이 많아져서 좋은 프로모	계속 고민 하다가 집에 있을 일이 많아져서 좋은 프로모션으로 구매했어요	100	신세계몰	2021.04.29.	ss****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	집에서 해먹기 편하고 선물용으로 너무 좋은거같아요 추천합니다	100	11번가	2021.07.08.	po****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	좋아요	빠른 배송 진심으로 감사드립니다.사용해봐야 알겠지만, 만족합니다.	80	11번가	2021.09.15.	ma****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	카드 행사로저렴하게 잘 샀어요 터치라서 고급져보여요	카드 행사로저렴하게 잘 샀어요 터치라서 고급져보여요	100	SSG.COM	2021.05.05.	ki****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	심플하게 사용방법도간단하고 맛은 뭐 말할게.없네요	100	11번가	2021.05.07.	hw****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	지인 선물했는데 만족한다고 합니다.. 저두 구매하고 싶	지인 선물했는데 만족한다고 합니다.. <br> 저두 구매하고 싶네요	100	SSG.COM	2021.05.11.	aj****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	잘받았습니다	잘받았습니다 감사합니다 빠른배송 감사합니다 좋은 가격에구입했어요	100	G마켓	2021.05.19.	zz****	"['<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/00270/2104877300350902427000.jpg"" alt=""잘받았습니다 감사합니다 빠른배송 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	좋네요^^	제품이 캡슐호환성이 좋아서 구입했는데 만족합니다^^	100	G마켓	2021.09.12.	fn****	"['<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/00488/2104877300358259148800.jpg"" alt=""제품이 캡슐호환성이 좋아서 구입했는데 만족합니다^^"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	좋으네요	소음도 적고 물통 모양 모두 좋습니다	80	G마켓	2021.05.21.	so****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	네스카페 돌체구스토 지니오 S 터치 잘 받았습니다.	네스카페 돌체구스토 지니오 S 터치 잘 받았습니다.	100	신세계몰	2021.04.21.	kh****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	사이즈 작아서 너무 좋구요 집에서 까페온듯 좋네요	사이즈 작아서 너무 좋구요 집에서 까페온듯 좋네요	100	신세계몰	2021.06.26.	ir****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	이용하기도 쉽고 물양도 맞춰지고 너무 만족합니다 감사합니다	100	11번가	2021.09.17.	al****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	돌체구스토 커피머신 지니오s터치	디자인 무광색이 은은하고 가성비 최고	80	G마켓	2021.05.18.	oo****	"['<img src=""http://bampic.gmarket.co.kr/v1/300/877/2104877300/00619/2104877300351009461900.jpg"" alt=""디자인 무광색이 은은하고 가성비 최고"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	가격도 저렴하고 커피캡슐도 따라오고 너무 좋습니다	가격도 저렴하고 커피캡슐도 따라오고 너무 좋습니다	100	SSG.COM	2021.06.07.	11****	[]
13812545	CoffeeMachine	네스카페 돌체구스토 지니오S 터치	최고예요	커피향이 좋아요 간편하게 홈카페~~!!	100	11번가	2021.09.04.	ja****	[]
