14517374,aircleaner,AD보담 AD2101,너무 좋아요! 만족합니다!!,같은 지역이라고 직접배송으로 당일배송 해주셔서 너무 좋았습니다.제 방에 두려고 소형 공기청정기 찾던 중 저렴하고 인터넷에 검색해보니 후기도 괜찮아서 구매했는데 만족합니다.하얀색에 네모네모한 디자인이라 어디에 둬도 잘 어울리고 수면 모드 사용시 조용해서 너무 좋네요. 헤파필터라니 안심도 되고요!조작법도 간단해서 기계 잘 못 다루는 분들도 쉽게 사용하실 수 있을 것 같아요.추천추천~~~,100,G마켓,2021.07.28.,je****,"['<img src=""http://bampic.gmarket.co.kr/v1/205/225/2141225205/01046/2141225205355672504600.jpg"" alt=""같은 지역이라고 직접배송으로 당일..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/205/225/2141225205/02046/2141225205355672504600.jpg"" alt=""같은 지역이라고 직접배송으로 당일..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
14517374,aircleaner,AD보담 AD2101,최고예요,"'신상리뷰단에 참여하여 AD보담으로부터 무료로 제공받아 작성헝 후기입니다' 요즘은 여름, 겨울 할 것 없이 공기가 안좋은 날이 많아서 방마다 공기청정기 한 대 씩 두고 있는게 낫더라구요원룸이나 오피스텔에 딱 맞는 사이즈라서 남자친구 방에 집들이 선물로 주려구요 :) 사이즈 아담하고 소음도 심하지 않아서 사용하기 좋네요 생각지도 못한 터치로 풍량과 조명도 끄고 킬 수 있어서 더 좋아요 만족합니다",100,11번가,2021.08.01.,S|****,[]
14838026,aircleaner,클레어 KF 공기청정선풍기 클레어K + 클레어F,최고예요,잘받았습니다,100,11번가,2021.07.24.,so****,[]
14135717,aircleaner,옥시피아 무전원 고체산소 미니 공기청정기,최고예요,방향제 같은것이 상쾌한 향을 주네요. 배송 빨랐고 가격도 만족스럽고 산소를 뿜뿜해주면 좋겠어요. 감사히 잘쓸게요!!,100,11번가,2021.06.28.,ch****,[]
14135717,aircleaner,옥시피아 무전원 고체산소 미니 공기청정기,최고예요,"진짜 산소가 나오는지는 모르지만, 믿고 사용합니다. 그래도 방향재가 은근해서 좋습니다.",100,11번가,2021.08.18.,S|****,[]
14135717,aircleaner,옥시피아 무전원 고체산소 미니 공기청정기,처음이니 쎠보고 후기남길개요,처음이니 쎠보고 후기남길개요,100,옥션,2021.05.19.,jh****,[]
14135717,aircleaner,옥시피아 무전원 고체산소 미니 공기청정기,잘 사용하겠습니다,잘 사용하겠습니다,60,옥션,2021.05.18.,bi****,[]
14135717,aircleaner,옥시피아 무전원 고체산소 미니 공기청정기,잘 받았습니다 ^^,잘 받았습니다 ^^,100,옥션,2021.07.19.,so****,[]
14135717,aircleaner,옥시피아 무전원 고체산소 미니 공기청정기,3번째 구매,3번째 구매,100,옥션,2021.08.17.,se****,"['<img src=""http://bampic.auction.co.kr/v1/532/299/b644299532/00113/b644299532192227711300.jpg"" alt=""3번째 구매"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
14199152,aircleaner,코웨이 노블 AP-3021D,최고예요,좋아요 넘 이쁘고 인테리어에 짱  판매자가 친절해요,100,11번가,2021.09.22.,ks****,[]
14090708,aircleaner,삼성전자 비스포크 큐브 Air AX70A9500GND,추석선물로 구입,"같은 모델인지는 모르겠지만 비슷한 외관의 공청기..삼성 전자 랜드는 92만~ 백화점삼성매장은 96만 정도하더라구요 . , 찾아보니 여기 공기청정기가 제일 저렴하여부모님 추석 선물로 주문하였습니다..그린 색상이라서 조금 튈까 걱정되었는데실제 설치된 모습보니 색상 차분하고 괜찮네요!추석 직전임에도 불구하고 주문 배송까지 3일정도 밖에 걸리지 않았고아주 만족합니다.부모님도 엄청 좋아하시네요!",100,G마켓,2021.09.23.,mu****,"['<img src=""http://bampic.gmarket.co.kr/v1/298/525/2153525298/00140/2153525298358877614000.jpg"" alt=""같은 모델인지는 모르겠지만 비슷한 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
14090708,aircleaner,삼성전자 비스포크 큐브 Air AX70A9500GND,상품 아주 만족스럽네요,한가위빅세일로 정말 싸게 잘 샀는데 배송도 빠르고 너무 좋습니다 ㅎㅎㅎ 예뻐서 다른 공청기보다 미관상으로도 너무 좋습니다 ㅋㅋ곧 태어날 아기를 위해 준비했는데 든든하네요ㅎㅎㅎ적극 추천합니다!!,100,G마켓,2021.09.14.,tk****,"['<img src=""http://bampic.gmarket.co.kr/v1/298/525/2153525298/01925/2153525298358645692500.jpg"" alt=""한가위빅세일로 정말 싸게 잘 샀는데 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
14090708,aircleaner,삼성전자 비스포크 큐브 Air AX70A9500GND,배송도 생각보다 빨랐고 디자인이 마음에 들어 구매했어요,"배송도 생각보다 빨랐고 디자인이 마음에 들어 구매했어요 
심플하니 인테리어를 해치지않고 칼라더 앞면은 카키 뒷면은 화이트 잘 어울려요",100,SSG.COM,2021.08.08.,yu****,[]
14090708,aircleaner,삼성전자 비스포크 큐브 Air AX70A9500GND,맘에 들어요,색상도 이쁘고 좋아요색상 고민 많이 했는데 실물 어디나 어울리는 그런 색이고 기자인입니다.,100,G마켓,2021.09.15.,go****,"['<img src=""http://bampic.gmarket.co.kr/v1/298/525/2153525298/00846/2153525298357975284600.jpg"" alt=""색상도 이쁘고 좋아요색상 고민 많이 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
14090708,aircleaner,삼성전자 비스포크 큐브 Air AX70A9500GND,좋아요,공기청정기가 그렇게 좋지 않네요.크게 이익되는점이 없어요.필요성이 별로 없어요.,80,11번가,2021.09.10.,ev****,[]
14090708,aircleaner,삼성전자 비스포크 큐브 Air AX70A9500GND,이쁘고 좋아요,좋습니다 특히 이뻐요,100,G마켓,2021.05.16.,lt****,"['<img src=""http://bampic.gmarket.co.kr/v1/847/021/2104021847/00343/2104021847350667034300.jpg"" alt=""좋습니다 특히 이뻐요"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
14090708,aircleaner,삼성전자 비스포크 큐브 Air AX70A9500GND,배송 잘 받았습니다. 많이 파세요,배송 잘 받았습니다. 많이 파세요,100,옥션,2021.07.16.,za****,[]
14030966,aircleaner,코웨이 노블 AP-1521B (렌탈),무엇보다 디자인이 심플하고 화이트 인테리어에 잘어울려요,"무엇보다 디자인이 심플하고 화이트 인테리어에 잘어울려요. 다양한 기능도 좋고, 자가 필터 교체도 쉬운것 같아서 만족도가 높습니다. 소음도 거의 느껴지지 않습니다 대.만.족!",100,신세계몰,2021.07.23.,me****,[]
14030744,aircleaner,코웨이 노블 AP-1521B,조용하고 다재다능,"평시에 상당히 조용하고 여러가지 모드로 공기청정이 가능해요.청소도 쉽구요.공간도 많이 차지 하지 ?고, 바퀴가 달려 이동이 매우 용이해요. 방향별 집중 모드가 있어 음식할때 좋아요.가격도 렌탈비용보다 더 저렴하게 잘 살샀어요.",100,G마켓,2021.09.12.,ou****,"['<img src=""http://bampic.gmarket.co.kr/v1/846/334/2127334846/00606/2127334846357560660600.jpg"" alt=""평시에 상당히 조용하고 여러가지 모..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
14030744,aircleaner,코웨이 노블 AP-1521B,추천합니다,좋아요 추천합니다 색상은 전화로 선택합니다,100,G마켓,2021.08.28.,ck****,"['<img src=""http://bampic.gmarket.co.kr/v1/333/426/2099426333/00034/2099426333356195303400.jpg"" alt=""좋아요 추천합니다 색상은 전화로 선택합니다"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
14030744,aircleaner,코웨이 노블 AP-1521B,좋아요,빠른배송 감사합니다,100,G마켓,2021.07.02.,ki****,"['<img src=""http://bampic.gmarket.co.kr/v1/959/094/2126094959/00526/2126094959353813452600.jpg"" alt=""빠른배송 감사합니다"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
14014628,aircleaner,코웨이 노블 AP-2021A (렌탈),신축으로 이사하면서 아토피가 있는 아들의 새집증후군...,"신축으로 이사하면서 아토피가 있는 아들의 새집증후군이 걱정되어 급하게 알아보고 구입했습니다.최신 국산 공기청정기 중에서 포름알데히드 제거 시험 결과를 명시한 제품은 코웨이 노블이 유일했습니다.다른 제품들은 보통 CA 인증이라 표시하는데 제거율이 그렇게 높지 않던데, 이 제품은 98%라고 해서 선택했습니다.그래서 더블에어매칭필터도 포름알데히드 제거 시험에 적용된 알러겐필터+새집필터 조합으로 했고요.일단 가볍고 바퀴가 달려 이동이 쉬워서, 낮에는 거실 밤에는 아들 방에 두고 가동 중입니다.공기청정기만으로 새집증후군 유해물질이 완전히 제거되지 않는 것은 잘알지만, 설치하고나서 조금 안심이 됩니다.색깔은 베이지인데 사진은 은색처럼 찍혔습니다. 참고하세요.",100,롯데홈쇼핑,2021.08.17.,ke****,[]
14014628,aircleaner,코웨이 노블 AP-2021A (렌탈),그냥,그냥,20,옥션,2021.07.06.,eh****,[]
14001002,aircleaner,아이보그테크 듀오클 2 in 1 휴대용 공기청정기 DFC-1000,가성비 최고에요 큰 펜 2개로 돌아가는데 공기 순환이 ...,가성비 최고에요 큰 펜 2개로 돌아가는데 공기 순환이 매우 잘됩니다 무게도 가벼워서 휴대하기 좋네요,100,옥션,2021.09.01.,rk****,"['<img src=""http://bampic.auction.co.kr/v1/408/627/b856627408/00590/b856627408193122359000.jpg"" alt=""가성비 최고에요 큰 펜 2개로 돌아가..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.auction.co.kr/v1/408/627/b856627408/01590/b856627408193122359000.jpg"" alt=""가성비 최고에요 큰 펜 2개로 돌아가..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
11033487,aircleaner,위니아딤채 EPA14D0BEP,최고예요,"위니아 공기청정기 (내돈주고산 리뷰)거실에 삼성공기청정기 대용량을 사용중에, 작은방에 먼지가 많은것같아서 구매하게되었습니다~잠자는방이라 제일중요하게 생각한것이 소음이였습니다작은방이라 용량이 큰것은 필요가없었죠..위니아공기청정기 리뷰와 후기를보니 소음이적어서 아기방에도 쓴다는걸보아서 구입하게되었습니다~베이비핑크색상이 은은하고, 연한색의 핑크라 실물이 훨씬더 좋습니다조작이 간단하고, 필터의 수명이길고, 전기소비가 적습니다. 차후 필터교체시 필터가격이3만원대로 저렴합니다.이정도면 가성비가 아주좋습니다~대신 용량이 작아서 큰거실용은 아닙니다터보모드시 바람의세기는 강력하나 소음이 심합니다오토모드시 소음도 적당하고, 미세먼지 정화능력이 괜찮습니다취침모드시 소음이 미니선풍기보다 약간더 조용합니다필터수명이 12개월정도로 길어서 유지비용이 적습니다대기업제품 비싼거한개보다 위니아제품으로 방이랑 거실 몇개 놓는것이 가성비로 최고인것같습니다~주위분들에게도 좋다고 추천합니다!!",100,11번가,2021.06.23.,yy****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,최고예요,새집 증후군 필터도 시켰는데 처음 써보는데 겉보기에는 허접한 스펀지 같은데 일단 써보고 또 올려 볼게요 새집을 지어서 테스트 하기 좋은 환경이라,100,11번가,2021.07.31.,ys****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,최고예요,배송이 빠르고 이가격에 성능도 괜찮은듯 보입니다 예쁜 디자인이 집 인테리어에 너무 잘 어울리네요,100,11번가,2021.06.30.,S|****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,최악이에요,어이없이  구매결정했습니다!!  요즘 리뷰보고 구매 못하겠네요 터보모드는 불안할 정도의  흔들림과 소음...ㅎㅎ,20,11번가,2021.07.10.,de****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,제품 잘 받았습니다.,생각보다 크고 튼튼해 보입니다. 먼지흡입구는 후면부에만 있어요. 참고바랍니다. 잘 쓸게요.,100,인터파크,2021.06.11.,ba****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,좋아요~,잘 작동해요~ 가성비 좋은 공청기 입니다. 잘 쓸께요~^^,100,인터파크,2021.06.25.,jy****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,잘 받았어요.,제품 잘 받았습니다. 먼지흡입구는 후면부에만 있습니다. 참고하세요.,100,인터파크,2021.06.11.,ba****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,가성비 좋아요,세일해서 구입했어요 가성비 좋은 제품인것 같아서 만족합니다,100,인터파크,2021.06.13.,ry****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,아주 조아요,너무 너무 좋아요. 택배파업때문에 늦었지만 조아요,100,인터파크,2021.06.30.,mi****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,위니아 공기청정기,가격배송제품 개얀이ㅡ요,100,인터파크,2021.06.10.,le****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,최고예요,색상이랑 깜찍하니 이뻐요~~!,100,11번가,2021.08.23.,fi****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,생각보다 큽니다,방에 배치하기에는 좀 크네요,80,인터파크,2021.07.04.,hk****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,잘받았어요,배송이 엄청 빠르네요,100,인터파크,2021.06.12.,gr****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,배송이 빠릅니다,배송은 바로 시작되서 엄청 빨라요,100,인터파크,2021.06.12.,gr****,[]
11033487,aircleaner,위니아딤채 EPA14D0BEP,배송이 빨라요,배송이 엄청빨라요!!!,100,인터파크,2021.06.12.,gr****,[]
13895363,aircleaner,LG전자 오브제컬렉션 퓨리케어360˚ AS351NGFA,퓨리케어 공기청정기,개업을 앞두고 급박하게 주문했는데 기일에 맞추어 잘 배송되었어요. 감사합니다.,100,G마켓,2021.08.06.,ki****,[]
13895363,aircleaner,LG전자 오브제컬렉션 퓨리케어360˚ AS351NGFA,최고예요,LG Object 오브제 컬렉션 공기청정기 좋아용 좋아요,100,11번가,2021.07.03.,jw****,[]
13895363,aircleaner,LG전자 오브제컬렉션 퓨리케어360˚ AS351NGFA,배송빠르고 좋아요,배송빠르고 좋아요,100,옥션,2021.09.01.,rh****,[]
